Time Stamp,Type,Activity Id,Project Title,Outputs,Approval Date,GeoId,Name,Latitude,Longitude,Sectors,SectorCode,Donors,Commitments for this location,Disbursement for this location,Total Commitments,Total Disbursement,Transaction Type,CountryCode (ISO-2)
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Manpang,28.028,84.16462,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Amarapuri,27.68882,84.26426,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sakhejung,26.98041,87.88638,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Lali,29.6465,80.4283,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nibuwakharka,27.96864,83.62504,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Purtimkanda,28.67961,82.26961,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Tilpung,27.42881,86.11206,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bhangara,28.1491,83.7163,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sukhipur,26.70714,86.35172,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Masyam,27.7936,83.5015,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Fujel,27.9049,84.7219,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Gardi,27.47848,84.2809,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Baniyani,26.43676,88.04254,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Salleri,27.50518,86.58393,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bathanaha,26.66584,85.73777,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Hariharpur,26.9032,85.1171,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kailash,29.52598,81.23636,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhamir,28.187,83.1546,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Hariharpur,26.9032,85.1171,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Mehalmudi,29.2666,81.5788,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Milche,27.4239,85.4421,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Panchkanya,27.89917,85.32138,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Duni,29.2697,81.1195,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ruspurkot,28.04434,82.90755,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Holiya,27.97618,81.73152,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sothiyan,26.63704,86.45352,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,MahendranagarN.P.,29.0067,80.1696,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Matatirtha,27.67117,85.23652,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Magapauwa,27.65511,85.99366,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Irkhu,27.74884,85.74504,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Harpur,27.44896,83.69113,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Nawalpur,27.81163,85.632,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Arunodaya,27.97008,84.01532,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Banainiya,26.46606,86.66872,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Boya,27.2744,87.10551,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bangesal,27.91728,82.8331,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhungachalna,28.9492,81.2734,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Uttarkanya,28.26648,84.29767,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Maranthana,28.11092,82.91242,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Siddhapokhari,27.34012,87.39044,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Jeewanpur,27.7514,85.1737,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sunkhani,27.8369,85.31988,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Aurahi,26.9033,85.5346,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhola,27.9168,84.8315,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Thulachhap,27.26644,86.56228,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Narethanti,28.21799,83.38266,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Chaphamandau,29.1497,81.3825,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ghansikuwa,27.97888,84.34478,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bindhi,26.7095,85.9009,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Mangalpur,27.67088,84.35382,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Suikot,28.5808,82.14798,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Hugdisheer,28.14154,83.49779,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,PasupatiNagar,28.4766,81.1917,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Khatiwada,29.3134,80.9573,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Matsyapokhari,27.47482,87.26609,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhorfirdi,28.05267,84.03094,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Tejapakar,26.86999,85.2535,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Maidi,27.8945,84.782,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kangel,27.41483,86.65461,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ekarahiya,26.6629,85.86424,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Leguwa,27.1231,87.2897,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Wopung,26.9508,86.9438,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Badegau,27.78326,85.61004,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Ratauli,26.72454,85.8776,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Rajghat,27.0466,85.4424,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dangsing,27.90757,85.03469,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Chhipchhipe,27.84409,84.3794,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Birat,29.4292,81.9922,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kumari,27.78696,85.14128,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Chandreshwor,28.16406,84.35034,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Pinkhuri,27.4568,86.00038,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Vidhyanagar,26.67248,86.36501,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,MadiMulkharka,27.23664,87.41629,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Kanda,29.37742,81.22113,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Koilabas,27.7083,82.5374,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,MarekKatahare,27.1406,87.3672,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Sarangdanda,26.9868,87.6745,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Khumel,28.27216,82.67857,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Bijbaniya,27.14898,84.71051,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Maluwajor,27.34993,86.02816,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Barjiwang,28.12392,82.77104,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,SalleBhumlu,27.6078,85.7641,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Somadi,27.9103,83.3863,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Pauwasartap,27.0482,87.8038,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Goswara,27.58459,85.91387,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dhime,28.8434,82.17488,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Khejenim,27.45774,87.68546,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Argali,27.9233,83.4631,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723883662,Nepal Health Sector Programme NHSP-II,,42:32.8,,Dubekoldada,27.3229,86.7313,HEALTH - HEALTH,12110,Kreditanstalt f�r Wiederaufbau - International Development Association - Department for International Development - Department for International Development - AusAid - International Development Association,,,254004908,84269164,,NP
