ID,codigo_sisin,nombre_proyecto,objetivo_general,CostoTotal$us.,cod_entidad,sigla_entidad,entidad,cod_sector,sector,cod_subsector,subsector,cod_tipo_proyecto,tipoproyecto,departamento,municipio,fuente,fte_sigla,organismo,org_sigla,convenio,sisfin,numero_contrato,municipio,Cod_Mun,Lat_Fin,Long_Fin
9139,2877322000000,CONST. SIS. AGUA POTABLE ROSAL 1 (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de ROSAL 1 otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,62001,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9140,2877322000000,CONST. SIS. AGUA POTABLE ROSAL 1 (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de ROSAL 1 otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,2471,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9141,2877322000000,CONST. SIS. AGUA POTABLE ROSAL 1 (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de ROSAL 1 otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,3066,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9142,2877322100000,MEJ. SIS. AGUA POTABLE LA ESPERANZA  (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de LA ESPERANZAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,1744,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9143,2877322100000,MEJ. SIS. AGUA POTABLE LA ESPERANZA  (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de LA ESPERANZAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,1383,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9144,2877322100000,MEJ. SIS. AGUA POTABLE LA ESPERANZA  (PAILON),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de LA ESPERANZAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,35892,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,Pail¢n,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Pail¢n,70502,-17.659342,-62.719709
9145,2877322200000,CONST. SIST. AGUA POTABLE CANANDOA  (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de CANANDOA otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,799,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9146,2877322200000,CONST. SIST. AGUA POTABLE CANANDOA  (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de CANANDOA otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,640,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9147,2877322200000,CONST. SIST. AGUA POTABLE CANANDOA  (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de CANANDOA otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,16125,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9148,2877322300000,CONST. SIST. AGUA POTABLE SAGRADO CORAZON (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAGRADO CORAZON otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,20868,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9149,2877322300000,CONST. SIST. AGUA POTABLE SAGRADO CORAZON (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAGRADO CORAZON otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,1032,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9150,2877322300000,CONST. SIST. AGUA POTABLE SAGRADO CORAZON (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAGRADO CORAZON otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,829,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9151,2877322400000,CONST. SIST. AGUA POTABLE COLONIA PIRAI (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de COLONIA PIRAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,4113,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9152,2877322400000,CONST. SIST. AGUA POTABLE COLONIA PIRAI (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de COLONIA PIRAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,3299,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9153,2877322400000,CONST. SIST. AGUA POTABLE COLONIA PIRAI (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de COLONIA PIRAI otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,82539,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9154,2877322500000,AMPL. SAP SAN MIGUEL DE VELASCO  (S. MIGUEL DE VELASCO),Mejorar las condiciones de vida con la dotacion de agua mediante sistema de aduccion para la ZONA Capacitar de los beneficios a las familias de la comunidad con temas operacion y mantenimiento del sistema de agua potable Disminuir los problemas de salud ocasionada por el consumo de agua no segura ,12000,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Miguel (San M. de Velasco),43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Miguel de Velasco,70302,-16.697818,-60.967957
9155,2877322500000,AMPL. SAP SAN MIGUEL DE VELASCO  (S. MIGUEL DE VELASCO),Mejorar las condiciones de vida con la dotacion de agua mediante sistema de aduccion para la ZONA Capacitar de los beneficios a las familias de la comunidad con temas operacion y mantenimiento del sistema de agua potable Disminuir los problemas de salud ocasionada por el consumo de agua no segura ,306375,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Miguel (San M. de Velasco),43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Miguel de Velasco,70302,-16.697818,-60.967957
9156,2877322500000,AMPL. SAP SAN MIGUEL DE VELASCO  (S. MIGUEL DE VELASCO),Mejorar las condiciones de vida con la dotacion de agua mediante sistema de aduccion para la ZONA Capacitar de los beneficios a las familias de la comunidad con temas operacion y mantenimiento del sistema de agua potable Disminuir los problemas de salud ocasionada por el consumo de agua no segura ,15000,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Miguel (San M. de Velasco),43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Miguel de Velasco,70302,-16.697818,-60.967957
9160,2877322600000,CONST. SIST. AGUA POTABLE MURILLO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de MURILLO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,77362,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9161,2877322600000,CONST. SIST. AGUA POTABLE MURILLO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de MURILLO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,3017,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9162,2877322600000,CONST. SIST. AGUA POTABLE MURILLO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de MURILLO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,3791,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9163,2877322700000,CONST. SIST. AGUA POTABLE SAN SILVESTRE (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAN SILVESTRE otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,1669,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9164,2877322700000,CONST. SIST. AGUA POTABLE SAN SILVESTRE (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAN SILVESTRE otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,2097,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9165,2877322700000,CONST. SIST. AGUA POTABLE SAN SILVESTRE (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de SAN SILVESTRE otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,42788,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9166,2877322800000,CONST. SIST. AGUA POTABLE VILLA ROSARIO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de VILLA ROSARIO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,2979,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9167,2877322800000,CONST. SIST. AGUA POTABLE VILLA ROSARIO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de VILLA ROSARIO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,3743,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9168,2877322800000,CONST. SIST. AGUA POTABLE VILLA ROSARIO (SAN PEDRO),Construccion de un sistema de agua potable para el consumo de las familias de la localidad de VILLA ROSARIO otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,76391,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Pedro,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Pedro,71005,-16.826514,-63.482806
9169,2877322900000,"CONST. SAP COM. CORONACION, LA SENDA, Y CACHUELA ESPA•A  (SAN JAVIER)",Construccion de un sistema de agua potable para el consumo de las familias de la localidades de CORONACION LA SENDA CACHUELA ESPA•A otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,345000,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Javier,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Javier,80102,-14.600419,-64.881045
9170,2877322900000,"CONST. SAP COM. CORONACION, LA SENDA, Y CACHUELA ESPA•A  (SAN JAVIER)",Construccion de un sistema de agua potable para el consumo de las familias de la localidades de CORONACION LA SENDA CACHUELA ESPA•A otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,11700,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Javier,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Javier,80102,-14.600419,-64.881045
9171,2877322900000,"CONST. SAP COM. CORONACION, LA SENDA, Y CACHUELA ESPA•A  (SAN JAVIER)",Construccion de un sistema de agua potable para el consumo de las familias de la localidades de CORONACION LA SENDA CACHUELA ESPA•A otorgando a la poblacion mejores condiciones y una vida digna Disminuyendo los problemas de salud ocasionada por el consumo de agua no segura ,14700,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,10,SANEAMIENTO BASICO,10.1,AGUA POTABLE,10.1.3,AGUA POTABLE EN POBLADOS RURALES,SANTA CRUZ,San Javier,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,San Javier,80102,-14.600419,-64.881045
9172,2877323200000,CONST. SIST. MICRORIEGO ALISOS (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,81903,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9173,2877323200000,CONST. SIST. MICRORIEGO ALISOS (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,3285,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9174,2877323200000,CONST. SIST. MICRORIEGO ALISOS (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,4070,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9175,2877323300000,CONST. SIST. MICRORIEGO PIEDRAS BLANCAS  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,4942,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9176,2877323300000,CONST. SIST. MICRORIEGO PIEDRAS BLANCAS  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,6105,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9177,2877323300000,CONST. SIST. MICRORIEGO PIEDRAS BLANCAS  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,123112,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9178,2877323400000,CONST. SIST. MICRORIEGO MONTEAGUDO  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,3779,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9179,2877323400000,CONST. SIST. MICRORIEGO MONTEAGUDO  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,3052,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9180,2877323400000,CONST. SIST. MICRORIEGO MONTEAGUDO  (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,76642,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9181,2877323500000,CONST. SIST. MICRORIEGO EL SURTIDOR (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,2326,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9182,2877323500000,CONST. SIST. MICRORIEGO EL SURTIDOR (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,47676,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9183,2877323500000,CONST. SIST. MICRORIEGO EL SURTIDOR (SAMAIPATA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,1890,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Samaipata,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Samaipata,70901,-18.179800,-63.875781
9184,2877323600000,AMPL. SIST. MICRORIEGO NUEVA ESPERANZA (OKINAWA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,3343,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Okinawa I,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Okinawa,70202,-17.218998,-62.894769
9185,2877323600000,AMPL. SIST. MICRORIEGO NUEVA ESPERANZA (OKINAWA),EL MEJORAMIENTO DE LA CALIDAD DE VIDA E INCENTIVAR EL DESARROLLO DE PEQU•OS PRODUCTORES AGRICOLAS Y EN GENERAL LA LUCHA CONTRA LA POBREZA,4215,0287,FPS,Fondo Nacional de Inversi¢n Productiva y Social,1,AGROPECUARIO,1.1,AGRICOLA,1.1.4,MICRORIEGO,SANTA CRUZ,Okinawa I,43,TRANSF-CREEX,314,CAF,PROGRAMA MIAGUA,04913,CFA-7372,Okinawa,70202,-17.218998,-62.894769
